
Residuals from Base Run #3 (Convergent Run)

Base_Run,Date_Time,SO4,NO3,Cl,Na,NH4,K,Ca,OC,EC,Si,Sb,Fe,Zn,Mg,Al,PM25
3,05/13/18,-2.148000E-001,5.915000E-001,3.484000E-001,-7.958000E-001,-3.131000E-001,-1.005000E+000,-4.608000E+000,1.103000E+001,1.511000E+001,1.019000E-001,5.474000E+000,-1.213000E-002,3.610000E-002,3.196000E+000,-1.256000E+000,6.094000E+001
3,05/14/18,5.742000E-001,-2.090000E-002,2.203000E+001,9.593000E+001,-1.230000E-001,3.773000E-001,1.139000E+003,1.199000E+000,-2.406000E+001,3.605000E+002,-3.399000E+002,-2.645000E+000,-7.523000E+000,3.009000E+001,1.245000E+001,3.737000E+003
3,05/15/18,-2.533000E-001,3.918000E-001,-2.661000E-001,1.455000E+000,-8.132000E-002,-7.594000E-001,2.743000E+000,5.984000E+000,1.006000E+001,-2.693000E+000,-3.716000E-001,-7.048000E-001,-1.258000E-001,3.434000E+000,-2.151000E+000,1.021000E+000
3,05/16/18,9.387000E-001,-2.655000E-001,1.573000E-001,1.572000E+000,-4.400000E-001,-2.079000E-001,2.793000E-001,-8.645000E-001,9.702000E-001,-9.972000E-001,-3.555000E-002,-5.194000E-001,8.366000E-002,-2.865000E-002,6.876000E-001,9.074000E+000
3,05/17/18,-5.132000E-001,2.978000E-001,-3.810000E-002,6.917000E-001,2.079000E-001,-4.512000E-001,-3.719000E+000,6.283000E+000,4.061000E+000,1.050000E+000,7.448000E+000,1.136000E-001,-2.368000E-001,1.050000E+000,4.609000E-001,9.872000E+000
3,05/18/18,3.331000E-001,-2.875000E-001,-1.622000E-001,-3.244000E-001,6.017000E-001,2.710000E+000,-8.612000E-001,2.700000E+000,-1.334000E+000,1.581000E+000,2.155000E+000,-7.619000E-001,-1.782000E-001,1.299000E-001,-9.733000E-002,-3.513000E+000
3,05/19/18,1.053000E+000,-5.537000E-001,9.495000E-001,-5.964000E-001,1.456000E+000,-1.786000E-001,1.291000E+000,-5.013000E-001,1.844000E-001,1.585000E+000,1.607000E-001,3.314000E-001,-1.913000E-001,8.319000E-001,-2.415000E-001,1.133000E+001
3,05/20/18,3.622000E+000,-5.949000E-001,6.145000E-001,1.307000E-001,1.149000E+000,9.537000E-001,2.001000E-001,-2.387000E+000,4.608000E-001,-2.646000E+000,2.523000E-001,-3.126000E-001,5.282000E-001,4.831000E-001,3.814000E-002,-8.806000E+000
3,05/21/18,-4.934000E-001,8.139000E-002,5.085000E-001,6.165000E-001,1.335000E+000,6.161000E-002,-3.322000E-001,1.642000E+001,1.235000E+000,-2.503000E+000,8.678000E-001,-2.552000E-001,-5.874000E-001,3.701000E-001,-1.319000E-001,-8.831000E+000
3,05/22/18,-3.043000E-001,1.871000E-002,1.130000E-002,1.893000E+000,4.350000E-001,-3.089000E-001,9.536000E-001,1.319000E+000,6.069000E+000,-2.592000E+000,-5.217000E-001,-1.002000E+000,1.705000E-001,-2.564000E-002,7.629000E-001,1.177000E+001
3,05/23/18,-8.014000E-001,3.158000E-001,-5.847000E-002,-3.934000E-001,6.547000E-001,-5.031000E-001,5.016000E-003,-1.528000E-001,1.489000E+001,7.452000E-001,-2.595000E-001,-2.708000E+000,1.465000E-001,-7.948000E-002,1.266000E-001,1.580000E+001
3,05/24/18,4.916000E-001,3.553000E-002,2.469000E+000,-1.922000E+000,-1.104000E-001,-3.057000E+000,5.237000E-001,-2.767000E+000,9.039000E+000,8.752000E+000,1.049000E+000,-1.638000E+000,2.147000E+000,-6.252000E-001,-3.245000E+000,-2.746000E+001
3,05/25/18,-5.026000E-001,2.049000E-001,-1.195000E-001,-7.376000E-001,-2.193000E-002,5.379000E-002,1.703000E+000,1.732000E+000,7.930000E+000,3.414000E+000,1.487000E-001,-6.893000E-001,-1.488000E-001,-1.832000E-001,-2.348000E-001,3.021000E+000
3,05/26/18,5.385000E-001,2.851000E-001,1.529000E+000,1.144000E+000,-5.404000E-001,-3.704000E-001,-5.011000E+000,-1.070000E+000,1.175000E+001,-2.271000E+000,9.964000E+000,3.893000E-001,-1.676000E+000,-6.598000E-001,-4.811000E-001,-4.512000E+001
3,05/27/18,-2.903000E-001,1.531000E-001,2.927000E+000,-2.131000E+000,2.821000E-001,4.574000E-002,-2.204000E+000,8.807000E-001,1.353000E+001,-5.055000E+000,1.264000E+001,1.312000E+000,-1.643000E+000,-7.972000E-001,3.174000E+000,-4.884000E+001

Scaled Residuals from Base Run #3 (Convergent Run)

Base_Run,Date_Time,SO4,NO3,Cl,Na,NH4,K,Ca,OC,EC,Si,Sb,Fe,Zn,Mg,Al,PM25,Q(true)/Qexp
3,04/26/18,-1.590000E-001,1.960000E+000,-9.270000E-001,2.646000E+000,-1.695000E+000,-1.060000E-001,2.719000E+000,1.741000E+000,2.293000E+000,-6.400000E-002,-2.685000E+000,-6.200000E-002,1.930000E-001,-1.830000E-001,3.000000E-003,-2.480000E-001,5.086905E+000
3,04/27/18,-1.840000E-001,-2.600000E-001,-7.810000E-001,6.600000E-001,8.050000E-001,2.290000E-001,2.348000E+000,1.283000E+000,2.444000E+000,1.080000E-001,-2.357000E+000,1.720000E-001,6.500000E-002,-1.260000E-001,2.980000E-001,5.000000E-002,2.795664E+000
3,04/28/18,-3.540000E-001,-4.260000E-001,-1.520000E+000,2.346000E+000,2.594000E+000,4.201000E+000,5.440000E-001,2.047000E+000,7.160000E-001,-8.300000E-002,-8.170000E-001,5.630000E-001,4.300000E-001,-9.700000E-002,1.590000E-001,-1.445000E+000,5.512960E+000
3,04/29/18,-1.187000E+000,2.754000E+000,-3.080000E-001,1.178000E+000,2.376000E+000,1.005000E+000,5.690000E-001,1.550000E+000,-2.305000E+000,1.050000E-001,-2.723000E+000,-1.690000E-001,-8.300000E-002,-7.300000E-002,4.800000E-002,3.260000E-001,4.425112E+000
3,04/30/18,-8.300000E-002,1.917000E+000,-1.226000E+000,1.430000E+000,-1.218000E+000,5.350000E-001,1.489000E+000,2.106000E+000,-1.790000E-001,3.500000E-001,-1.312000E+000,1.250000E-001,-3.100000E-001,-1.690000E-001,-1.000000E-003,-9.200000E-001,2.501950E+000
3,05/02/18,-2.160000E-001,4.053000E+000,6.810000E-001,-2.118000E+000,-3.060000E+000,-2.339000E+000,1.566000E+000,1.742000E+000,-7.820000E-001,2.260000E+000,-1.996000E+000,3.000000E-003,5.700000E-002,7.200000E-002,-2.600000E-002,2.099000E+000,7.549007E+000
3,05/03/18,-4.240000E-001,-1.510000E-001,4.000000E-002,-4.000000E-002,6.090000E-001,-3.050000E-001,1.330000E+000,1.465000E+000,-1.722000E+000,6.200000E-002,-2.975000E+000,4.100000E-002,-8.300000E-002,-3.500000E-002,1.870000E-001,1.370000E+000,2.476517E+000
3,05/04/18,5.610000E-001,-1.563000E+000,1.310000E-001,4.459000E+000,-7.010000E-001,1.150000E-001,-1.172000E+000,1.221000E+000,1.041000E+000,4.818000E+000,8.760000E-001,1.500000E-002,-1.300000E-002,-6.400000E-002,6.300000E-001,-1.940000E-001,6.963485E+000
3,05/05/18,5.210000E-001,-2.556000E+000,-6.830000E-001,3.241000E+000,2.228000E+000,2.122000E+000,6.000000E-003,1.232000E+000,2.136000E+000,3.940000E-001,-2.466000E+000,-2.620000E-001,-8.900000E-002,-1.080000E-001,-7.400000E-002,-6.380000E-001,5.413447E+000
3,05/06/18,4.140000E-001,-1.496000E+000,-4.770000E-001,1.787000E+000,1.472000E+000,1.720000E-001,-1.364000E+000,2.380000E-001,1.670000E+000,-5.760000E-001,2.568000E+000,3.300000E-002,-1.370000E-001,-9.600000E-002,-1.840000E-001,1.140000E-001,2.666898E+000
3,05/07/18,1.177000E+000,-4.580000E-001,1.954000E+000,6.740000E-001,-2.471000E+000,1.630000E-001,-1.659000E+000,1.647000E+000,5.350000E-001,2.800000E-001,4.675000E+000,3.700000E-002,1.800000E-001,-1.280000E-001,-2.850000E-001,-8.730000E-001,5.483587E+000
3,05/08/18,1.610000E-001,4.880000E-001,-6.790000E-001,-7.350000E-001,8.820000E-001,9.600000E-002,-4.110000E-001,-1.832000E+000,2.382000E+000,-7.100000E-001,3.008000E+000,1.300000E-002,2.120000E-001,-1.680000E-001,1.350000E-001,1.220000E-001,2.825696E+000
3,05/09/18,-1.592000E+000,3.724000E+000,-4.860000E-001,9.780000E-001,1.032000E+000,-1.203000E+000,-1.479000E+000,4.180000E-001,2.082000E+000,-2.880000E-001,2.728000E+000,4.450000E-001,3.780000E-001,5.440000E-001,-5.800000E-002,6.480000E-001,4.782362E+000
3,05/11/18,-2.360000E-001,4.000000E-002,-1.283000E+000,-1.160000E+000,6.810000E-001,2.725000E+000,-9.480000E-001,-1.430000E-001,1.850000E-001,-7.260000E-001,3.701000E+000,-4.800000E-002,3.240000E-001,-1.600000E-001,1.220000E-001,-4.340000E-001,3.574641E+000
3,05/12/18,6.000000E-002,-2.493000E+000,2.800000E-001,1.435000E+000,3.127000E+000,4.580000E-001,-2.730000E-001,1.547000E+000,1.242000E+000,-7.340000E-001,-2.850000E-001,-2.000000E-003,6.200000E-002,6.300000E-002,-3.500000E-002,1.192000E+000,3.297886E+000
3,05/13/18,-3.770000E-001,2.994000E+000,7.350000E-001,-9.300000E-001,-1.499000E+000,-2.571000E+000,-1.099000E+000,1.886000E+000,2.045000E+000,2.200000E-002,2.648000E+000,-1.000000E-003,1.300000E-002,7.050000E-001,-4.320000E-001,2.180000E+000,5.508616E+000
3,05/14/18,3.250000E-001,-1.400000E-001,1.018000E+000,1.182000E+000,-3.700000E-001,2.800000E-002,2.551000E+000,2.110000E-001,-9.850000E-001,1.025000E+000,-5.025000E+000,-1.400000E-001,-7.400000E-002,2.970000E-001,6.100000E-002,2.763000E+000,5.982585E+000
3,05/15/18,-3.190000E-001,1.548000E+000,-4.400000E-001,1.314000E+000,-3.530000E-001,-9.750000E-001,6.840000E-001,1.394000E+000,1.383000E+000,-7.390000E-001,-2.900000E-001,-2.160000E-001,-3.900000E-002,5.980000E-001,-8.200000E-002,2.800000E-002,1.467674E+000
3,05/16/18,1.571000E+000,-1.675000E+000,2.200000E-002,1.170000E-001,-2.314000E+000,-4.950000E-001,2.490000E-001,-8.850000E-001,5.270000E-001,-5.400000E-001,-4.800000E-002,-2.700000E-002,3.900000E-002,-1.400000E-002,2.600000E-002,5.680000E-001,1.706766E+000
3,05/17/18,-7.740000E-001,1.672000E+000,-1.590000E-001,1.287000E+000,6.480000E-001,-1.523000E+000,-2.188000E+000,1.466000E+000,1.816000E+000,3.940000E-001,4.922000E+000,5.800000E-002,-1.200000E-001,4.330000E-001,1.750000E-001,8.700000E-001,5.868135E+000
3,05/18/18,3.340000E-001,-1.613000E+000,-5.950000E-001,-1.198000E+000,1.341000E+000,4.379000E+000,-7.710000E-001,7.630000E-001,-1.754000E+000,7.520000E-001,2.475000E+000,-3.700000E-001,-8.700000E-002,6.000000E-003,-4.300000E-002,-2.530000E-001,4.950148E+000
3,05/19/18,9.350000E-001,-3.528000E+000,2.760000E+000,-2.654000E+000,2.189000E+000,-6.160000E-001,8.980000E-001,-1.980000E-001,2.820000E-001,7.210000E-001,2.080000E-001,1.800000E-002,-1.000000E-001,3.700000E-001,-1.130000E-001,1.180000E+000,4.891099E+000
3,05/20/18,2.645000E+000,-3.583000E+000,8.700000E-002,5.800000E-001,1.879000E+000,2.399000E+000,2.930000E-001,-1.237000E+000,4.150000E-001,-1.602000E+000,3.620000E-001,-1.700000E-002,2.600000E-002,2.300000E-002,1.800000E-002,-9.110000E-001,4.700156E+000
3,05/21/18,-4.030000E-001,4.150000E-001,1.763000E+000,1.273000E+000,1.849000E+000,2.170000E-001,-1.630000E-001,1.670000E+000,1.500000E+000,-1.018000E+000,9.100000E-001,-1.370000E-001,-3.150000E-001,1.790000E-001,-5.700000E-002,-1.161000E+000,2.291935E+000
3,05/22/18,-4.560000E-001,1.000000E-001,3.400000E-002,1.410000E-001,1.388000E+000,-6.820000E-001,1.049000E+000,6.000000E-001,1.475000E+000,-1.552000E+000,-7.510000E-001,-5.300000E-002,7.600000E-002,-1.200000E-002,2.900000E-002,6.520000E-001,1.307303E+000
3,05/23/18,-8.220000E-001,1.205000E+000,-1.070000E-001,-2.900000E-002,1.592000E+000,-7.110000E-001,2.000000E-003,-6.300000E-002,1.676000E+000,2.680000E-001,-2.770000E-001,-1.430000E-001,4.900000E-002,-2.700000E-002,4.000000E-002,4.840000E-001,1.135260E+000
3,05/24/18,4.020000E-001,1.550000E-001,2.450000E+000,-2.025000E+000,-3.070000E-001,-2.400000E-001,8.900000E-002,-1.461000E+000,1.513000E+000,1.302000E+000,5.290000E-001,-8.700000E-002,4.300000E-001,-2.150000E-001,-1.230000E-001,-8.820000E-001,2.416082E+000
3,05/25/18,-5.620000E-001,9.890000E-001,-3.820000E-001,-2.408000E+000,-6.800000E-002,1.240000E-001,9.180000E-001,5.730000E-001,1.740000E+000,1.330000E+000,1.770000E-001,-3.600000E-002,-6.800000E-002,-8.500000E-002,-9.900000E-002,1.790000E-001,1.798949E+000
3,05/26/18,1.024000E+000,1.593000E+000,2.036000E+000,8.240000E-001,-2.889000E+000,-6.930000E-001,-9.490000E-001,-1.324000E+000,1.820000E+000,-4.120000E-001,3.514000E+000,1.570000E-001,-8.100000E-002,-2.700000E-001,-1.210000E-001,-1.963000E+000,5.363933E+000
3,05/27/18,-5.410000E-001,8.280000E-001,2.303000E+000,-1.196000E+000,1.138000E+000,5.500000E-002,-2.240000E-001,5.200000E-001,1.672000E+000,-5.490000E-001,2.881000E+000,3.810000E-001,-4.770000E-001,-2.330000E-001,3.490000E-001,-1.239000E+000,3.082727E+000
,   Q(true)/Qexp:,1.127161E+000,6.176960E+000,2.231753E+000,4.752455E+000,4.808098E+000,4.067386E+000,2.525828E+000,2.750065E+000,3.978400E+000,2.370105E+000,1.006885E+001,5.927930E-002,6.852735E-002,1.067948E-001,6.040935E-002,1.978928E+000
